CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,_CNPJ_DIGITOS,_DT_REFER,_VERSAO_NUM
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.10.02,Ativos de Operações Descontinuadas,0.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.10.03,Depósito Judicial,29206.0000000000,N,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.10.04,Ativos financeiros,196743.0000000000,N,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.10.05,Tributos a Recuperar,0.0000000000,N,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.10.06,Garantias de investimentos,183976.0000000000,N,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.01.10.07,Outros Ativos,166598.0000000000,N,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.02,Investimentos,324923.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.02.01,Participações Societárias,324923.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.02.01.01,Participações em Coligadas,0.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.02.01.04,Participações em Controladas em Conjunto,324923.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.02.01.05,Outros Investimentos,0.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.02.02,Propriedades para Investimento,0.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.03,Imobilizado,423074.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.03.01,Imobilizado em Operação,317580.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.03.02,Direito de Uso em Arrendamento,105494.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.03.03,Imobilizado em Andamento,0.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.04,Intangível,4203673.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.04.01,Intangíveis,857071.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.04.01.01,Contrato de Concessão,0.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.04.01.02,Intangíveis,838005.0000000000,N,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.04.01.03,Direito de Uso de Licenças,19066.0000000000,N,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.04.02,Goodwill,3346602.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.02.04.02.01,Goodwill,3346602.0000000000,N,53113791000122,2025-06-30,1
