CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,_CNPJ_DIGITOS,_DT_REFER,_VERSAO_NUM
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1,Ativo Total,10218609.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01,Ativo Circulante,6075250.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.01,Caixa e Equivalentes de Caixa,2567054.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.02,Aplicações Financeiras,4382.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,4382.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.02.01.01,Títulos para Negociação,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.02.01.02,Títulos Designados a Valor Justo,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.02.03.01,Títulos para Negociação,0.0000000000,N,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.03,Contas a Receber,512167.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.03.01,Clientes,512167.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.03.01.01,Contas a Receber,586998.0000000000,N,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.03.01.02,Provisão de Créditos de Liq. Duvidosa,-74831.0000000000,N,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.03.02,Outras Contas a Receber,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.04,Estoques,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.05,Ativos Biológicos,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.06,Tributos a Recuperar,74013.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.06.01,Tributos Correntes a Recuperar,74013.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.07,Despesas Antecipadas,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.08,Outros Ativos Circulantes,2917634.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.08.01,Ativos Não-Correntes a Venda,2758444.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.08.01.01,Ativos da Dimensão Techfin,2758444.0000000000,N,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.08.02,Ativos de Operações Descontinuadas,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.08.03,Outros,159190.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.08.03.01,Garantias de investimentos,9811.0000000000,N,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.08.03.02,Outros Ativos,0.0000000000,N,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.01.08.03.03,Outros Ativos,149379.0000000000,N,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02,Ativo Não Circulante,4143359.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01,Ativo Realizável a Longo Prazo,405990.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.01.01,Títulos Designados a Valor Justo,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.04,Contas a Receber,53515.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.04.01,Clientes,53515.0000000000,N,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.04.02,Outras Contas a Receber,0.0000000000,N,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.05,Estoques,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.06,Ativos Biológicos,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.07,Tributos Diferidos,101145.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.07.01,Ativo Fiscal Diferido,101145.0000000000,N,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.08,Despesas Antecipadas,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.09,Créditos com Partes Relacionadas,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.09.01,Créditos com Coligadas,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.09.03,Créditos com Controladores,0.0000000000,N,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.09.04,Créditos com Outras Partes Relacionadas,0.0000000000,N,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.10,Outros Ativos Não Circulantes,251330.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.10.01,Ativos Não-Correntes a Venda,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.10.02,Ativos de Operações Descontinuadas,0.0000000000,S,53113791000122,2022-06-30,1
53.113.791/0001-22,2022-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2022-06-30,1.02.01.10.03,Depósito Judicial,32129.0000000000,N,53113791000122,2022-06-30,1
