data,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Repaired?,empresa_chave,empresa,ticker,setor
2023-01-25,30.170000076293945,30.329999923706055,29.170000076293945,29.989999771118164,28.335784912109375,3511200,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-01-26,30.149999618530273,30.299999237060547,29.299999237060547,29.520000457763672,27.891708374023438,3698500,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-01-27,29.479999542236328,29.56999969482422,28.899999618530273,29.100000381469727,27.494876861572266,3284700,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-01-30,29.290000915527344,29.639999389648438,29.020000457763672,29.6200008392334,27.98619270324707,2690900,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-01-31,29.6200008392334,30.440000534057617,29.219999313354492,30.06999969482422,28.41136932373047,4969600,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-01,30.079999923706055,30.860000610351562,29.739999771118164,30.139999389648438,28.477508544921875,3798600,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-02,30.010000228881836,31.299999237060547,29.989999771118164,30.510000228881836,28.827098846435547,4524300,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-03,30.3700008392334,30.56999969482422,29.280000686645508,29.709999084472656,28.071229934692383,5728800,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-06,29.690000534057617,30.200000762939453,29.329999923706055,30.079999923706055,28.420820236206055,2778800,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-07,30.149999618530273,30.299999237060547,29.09000015258789,29.299999237060547,27.68384552001953,3510000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-08,29.5,30.75,29.489999771118164,30.469999313354492,28.789306640625,4492200,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-09,30.479999542236328,30.75,29.510000228881836,29.68000030517578,28.042882919311523,3656900,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-10,29.690000534057617,30.3799991607666,29.690000534057617,30.059999465942383,28.40192413330078,2483000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-13,30.020000457763672,30.540000915527344,29.670000076293945,29.90999984741211,28.260196685791016,3224000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-14,29.90999984741211,30.40999984741211,28.690000534057617,29.84000015258789,28.194059371948242,5759100,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-15,29.3799991607666,29.3799991607666,28.100000381469727,28.600000381469727,27.02245330810547,8639300,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-16,28.489999771118164,28.729999542236328,27.489999771118164,28.5,26.927967071533203,6700000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-17,28.3700008392334,28.739999771118164,27.780000686645508,28.739999771118164,27.15473175048828,3256800,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-22,28.690000534057617,29.360000610351562,27.940000534057617,28.209999084472656,26.653963088989258,3315300,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-23,28.200000762939453,29.489999771118164,28.079999923706055,28.75,27.164180755615234,3997700,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-24,28.700000762939453,28.739999771118164,27.540000915527344,27.790000915527344,26.257131576538086,5017500,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-27,27.8700008392334,28.299999237060547,27.510000228881836,27.969999313354492,26.427204132080078,2457800,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-02-28,27.950000762939453,28.209999084472656,27.290000915527344,27.290000915527344,25.784713745117188,5734300,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-01,27.610000610351562,27.610000610351562,26.360000610351562,27.149999618530273,25.652433395385742,6756700,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-02,27.059999465942383,27.889999389648438,27.059999465942383,27.469999313354492,25.954784393310547,3756000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-03,27.469999313354492,28.290000915527344,27.459999084472656,27.709999084472656,26.18154525756836,3705700,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-06,27.969999313354492,28.56999969482422,27.690000534057617,27.889999389648438,26.351619720458984,7047900,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-07,27.940000534057617,27.940000534057617,26.799999237060547,27.59000015258789,26.068166732788086,4735800,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-08,27.59000015258789,28.329999923706055,27.40999984741211,28.030000686645508,26.483896255493164,6322900,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-09,27.989999771118164,28.270000457763672,27.65999984741211,27.700000762939453,26.17209815979004,6885600,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-10,27.489999771118164,27.700000762939453,27.200000762939453,27.399999618530273,25.888643264770508,5030600,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-13,27.329999923706055,28.219999313354492,27.18000030517578,28.049999237060547,26.502790451049805,6627400,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-14,28.06999969482422,29.040000915527344,28.06999969482422,28.540000915527344,26.96576499938965,4243000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-15,28.219999313354492,29.239999771118164,28.0,28.829999923706055,27.239765167236328,4489300,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-16,28.84000015258789,29.040000915527344,28.350000381469727,28.950000762939453,27.3531494140625,3439400,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-17,28.780000686645508,28.90999984741211,28.290000915527344,28.510000228881836,26.937419891357422,5105700,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-20,28.510000228881836,28.559999465942383,27.610000610351562,27.809999465942383,26.276031494140625,2828100,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-21,27.790000915527344,28.1299991607666,27.690000534057617,27.950000762939453,26.408309936523438,2697700,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-22,28.079999923706055,28.610000610351562,27.65999984741211,27.8799991607666,26.342166900634766,6924400,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-23,27.889999389648438,28.06999969482422,26.09000015258789,26.299999237060547,24.849319458007812,9038600,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-24,26.450000762939453,27.290000915527344,26.270000457763672,27.06999969482422,25.576847076416016,5111700,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-27,27.18000030517578,27.440000534057617,26.969999313354492,27.25,25.746919631958008,6695800,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-28,27.260000228881836,27.770000457763672,27.200000762939453,27.610000610351562,26.087059020996094,3663100,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-29,27.8700008392334,28.190000534057617,27.299999237060547,27.81999969482422,26.285478591918945,4540100,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-30,28.280000686645508,29.190000534057617,28.18000030517578,28.579999923706055,27.003559112548828,6310400,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-03-31,28.739999771118164,28.850000381469727,27.969999313354492,28.15999984741211,26.60672378540039,6080400,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-03,28.0,28.350000381469727,27.790000915527344,28.18000030517578,26.62561798095703,4479600,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-04,28.290000915527344,29.31999969482422,28.219999313354492,29.1200008392334,27.513769149780273,4250600,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-05,29.280000686645508,29.329999923706055,28.270000457763672,28.399999618530273,26.833484649658203,4468500,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-06,28.059999465942383,28.440000534057617,27.209999084472656,27.239999771118164,25.737468719482422,6825000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-10,27.239999771118164,27.479999542236328,26.649999618530273,27.25,25.746919631958008,3370100,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-11,27.5,28.59000015258789,27.450000762939453,28.200000762939453,26.64451789855957,4794000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-12,28.270000457763672,28.899999618530273,28.100000381469727,28.399999618530273,26.833484649658203,7811900,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-13,28.65999984741211,28.700000762939453,26.469999313354492,26.68000030517578,25.208358764648438,9715700,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-14,26.549999237060547,26.75,25.68000030517578,26.75,25.274497985839844,7993900,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-17,26.950000762939453,27.18000030517578,26.75,27.1200008392334,25.624088287353516,3962600,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-18,27.190000534057617,27.389999389648438,26.299999237060547,26.450000762939453,24.991044998168945,4147400,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-19,26.229999542236328,26.229999542236328,25.399999618530273,25.549999237060547,24.14068603515625,8821900,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-20,25.549999237060547,25.979999542236328,25.299999237060547,25.670000076293945,24.254070281982422,3873100,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-24,25.56999969482422,25.959999084472656,25.34000015258789,25.799999237060547,24.37689971923828,5925300,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-25,25.549999237060547,25.860000610351562,25.389999389648438,25.6299991607666,24.216278076171875,3484200,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-26,25.639999389648438,25.719999313354492,25.06999969482422,25.3700008392334,23.97061538696289,3190100,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-27,25.1299991607666,25.729999542236328,25.030000686645508,25.440000534057617,24.03675651550293,5512500,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-04-28,25.420000076293945,26.170000076293945,25.149999618530273,25.65999984741211,24.2446231842041,5725200,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-02,25.700000762939453,26.149999618530273,25.0,25.440000534057617,24.03675651550293,3620800,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-03,25.360000610351562,25.700000762939453,25.299999237060547,25.459999084472656,24.055652618408203,2901900,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-04,25.81999969482422,26.209999084472656,25.56999969482422,25.959999084472656,24.528072357177734,6229700,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-05,26.059999465942383,26.809999465942383,25.93000030517578,26.549999237060547,25.085529327392578,4338200,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-08,26.75,27.530000686645508,26.56999969482422,27.34000015258789,25.831953048706055,6565300,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-09,27.229999542236328,28.489999771118164,26.65999984741211,27.920000076293945,26.379961013793945,8862200,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-10,28.149999618530273,28.93000030517578,27.81999969482422,28.030000686645508,26.483896255493164,3658800,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-11,27.93000030517578,28.25,27.81999969482422,28.030000686645508,26.483896255493164,3959700,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-12,27.670000076293945,28.09000015258789,27.399999618530273,27.93000030517578,26.38941192626953,2437200,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-15,28.149999618530273,28.799999237060547,27.81999969482422,28.59000015258789,27.01300811767578,4876700,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-16,28.610000610351562,28.989999771118164,28.1200008392334,28.299999237060547,26.73900032043457,4683600,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-17,28.360000610351562,28.670000076293945,28.09000015258789,28.639999389648438,27.06024932861328,5761400,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-18,28.639999389648438,29.219999313354492,28.40999984741211,29.059999465942383,27.457080841064453,4160100,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-19,29.25,29.34000015258789,28.5,28.90999984741211,27.315353393554688,6885400,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-22,28.899999618530273,29.290000915527344,28.700000762939453,28.90999984741211,27.315353393554688,2962200,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-23,28.6200008392334,29.420000076293945,28.56999969482422,28.81999969482422,27.230318069458008,3771700,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-24,28.81999969482422,28.969999313354492,28.06999969482422,28.209999084472656,26.653963088989258,2742700,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-25,28.790000915527344,30.079999923706055,28.68000030517578,29.84000015258789,28.194059371948242,6930000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-26,30.15999984741211,30.15999984741211,29.440000534057617,29.760000228881836,28.11846923828125,3580100,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-29,29.56999969482422,29.709999084472656,29.190000534057617,29.299999237060547,27.68384552001953,2477600,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-30,29.31999969482422,29.59000015258789,28.889999389648438,29.110000610351562,27.50432586669922,3304200,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-05-31,28.860000610351562,29.1299991607666,28.6299991607666,28.760000228881836,27.173625946044922,4839200,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-01,28.850000381469727,30.219999313354492,28.729999542236328,30.09000015258789,28.430267333984375,4512800,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-02,30.399999618530273,30.440000534057617,28.229999542236328,28.829999923706055,27.239765167236328,8452600,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-05,28.6299991607666,28.75,28.200000762939453,28.700000762939453,27.116939544677734,3309200,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-06,28.940000534057617,29.670000076293945,28.8799991607666,29.56999969482422,27.93895149230957,4805800,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-07,29.75,30.110000610351562,29.309999465942383,29.700000762939453,28.06178092956543,4864600,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-09,29.899999618530273,30.149999618530273,29.6299991607666,29.860000610351562,28.21295738220215,3621100,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-12,30.229999542236328,30.690000534057617,30.040000915527344,30.510000228881836,28.827098846435547,3953000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-13,30.540000915527344,30.739999771118164,29.790000915527344,29.950000762939453,28.297990798950195,6850000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-14,29.899999618530273,30.299999237060547,29.399999618530273,29.899999618530273,28.25074577331543,6924000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-15,29.8700008392334,30.350000381469727,29.690000534057617,30.350000381469727,28.675926208496094,5881200,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-16,30.270000457763672,30.40999984741211,29.81999969482422,29.8799991607666,28.23185157775879,5819000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-19,29.860000610351562,30.170000076293945,29.770000457763672,29.989999771118164,28.335784912109375,1595600,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-20,29.860000610351562,30.0,29.389999389648438,29.93000030517578,28.27909278869629,5027800,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-21,29.799999237060547,29.8799991607666,28.84000015258789,29.5,27.872814178466797,4097000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-22,29.309999465942383,29.309999465942383,28.3700008392334,28.969999313354492,27.372047424316406,5283100,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-23,29.40999984741211,29.860000610351562,28.969999313354492,29.770000457763672,28.127918243408203,3869800,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-26,29.770000457763672,29.809999465942383,28.850000381469727,29.3700008392334,27.749980926513672,4207800,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-27,29.700000762939453,29.829999923706055,28.889999389648438,29.229999542236328,27.61770248413086,3174300,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-28,29.399999618530273,29.610000610351562,28.790000915527344,28.989999771118164,27.390941619873047,3085500,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-29,29.100000381469727,29.790000915527344,29.049999237060547,29.56999969482422,27.93895149230957,2301600,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-06-30,29.809999465942383,30.559999465942383,29.649999618530273,29.979999542236328,28.326332092285156,4070500,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-03,30.280000686645508,31.09000015258789,29.959999084472656,30.579999923706055,28.893239974975586,4997300,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-04,30.579999923706055,30.889999389648438,30.25,30.290000915527344,28.61923599243164,1265500,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-05,30.049999237060547,31.030000686645508,29.950000762939453,30.829999923706055,29.12944984436035,2916000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-06,30.649999618530273,30.649999618530273,29.889999389648438,29.950000762939453,28.297990798950195,2694900,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-07,30.1299991607666,30.639999389648438,30.010000228881836,30.5,28.817651748657227,2791100,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-10,30.469999313354492,30.540000915527344,29.989999771118164,30.020000457763672,28.36412811279297,2082400,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-11,29.75,30.030000686645508,29.270000457763672,29.68000030517578,28.042882919311523,3569000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-12,29.75,30.190000534057617,29.56999969482422,29.6200008392334,27.98619270324707,5364900,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-13,29.6200008392334,30.489999771118164,29.40999984741211,29.940000534057617,28.288543701171875,2861900,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-14,29.739999771118164,30.18000030517578,29.350000381469727,29.43000030517578,27.806671142578125,2534700,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-17,29.010000228881836,29.709999084472656,28.729999542236328,29.579999923706055,27.948396682739258,3181100,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-18,28.8799991607666,29.530000686645508,28.75,29.149999618530273,27.542116165161133,8497600,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-19,29.1299991607666,29.260000228881836,28.729999542236328,29.010000228881836,27.409839630126953,5148800,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-20,28.93000030517578,29.030000686645508,28.290000915527344,28.530000686645508,26.95631980895996,5627000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-21,28.729999542236328,29.270000457763672,28.6200008392334,29.270000457763672,27.65549659729004,4111100,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-24,29.270000457763672,29.600000381469727,29.020000457763672,29.530000686645508,27.90115737915039,1976000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-25,29.899999618530273,30.079999923706055,29.299999237060547,29.450000762939453,27.82556915283203,2181000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-26,29.450000762939453,29.790000915527344,29.239999771118164,29.729999542236328,28.09012794494629,1872300,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-27,29.6299991607666,30.040000915527344,29.190000534057617,29.219999313354492,27.60825538635254,3288000,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-28,29.329999923706055,29.3700008392334,28.950000762939453,29.209999084472656,27.81777000427246,1620100,0.23,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-07-31,29.3799991607666,29.84000015258789,29.15999984741211,29.56999969482422,28.160612106323242,3802200,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-08-01,29.350000381469727,30.010000228881836,29.229999542236328,29.610000610351562,28.198707580566406,3693400,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
2023-08-02,29.639999389648438,29.780000686645508,29.329999923706055,29.469999313354492,28.06537437438965,1943300,0.0,0.0,False,totvs,TOTVS S.A.,TOTS3,Tecnologia da Informação / Software
