CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_INI_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,_CNPJ_DIGITOS,_DT_REFER,_VERSAO_NUM
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.06.01,Receitas Financeiras,441580.0000000000,S,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.06.02,Despesas Financeiras,-1394994.0000000000,S,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.07,Resultado Antes dos Tributos sobre o Lucro,744431.0000000000,S,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-103897.0000000000,S,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.08.01,Corrente,-236408.0000000000,S,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.08.02,Diferido,132511.0000000000,S,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.09,Resultado Líquido das Operações Continuadas,640534.0000000000,S,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.10,Resultado Líquido de Operações Descontinuadas,0.0000000000,S,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0000000000,S,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0000000000,S,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.11,Lucro/Prejuízo Consolidado do Período,640534.0000000000,S,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.11.01,Atribuído a Sócios da Empresa Controladora,638688.0000000000,S,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.11.02,Atribuído a Sócios Não Controladores,1846.0000000000,S,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.99,Lucro por Ação - (Reais / Ação),1.0731000000,N,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.99.01,Lucro Básico por Ação,1.0731000000,N,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.99.01.01,ON,1.0731000000,N,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.99.01.02,PN,0.0000000000,N,07594978000178,2025-12-31,1
07.594.978/0001-78,2025-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2025-01-01,2025-12-31,3.99.02,Lucro Diluído por Ação,1.0375000000,N,07594978000178,2025-12-31,1
