CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,_CNPJ_DIGITOS,_DT_REFER,_VERSAO_NUM
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2,Passivo Total,12049550.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01,Passivo Circulante,1748885.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.01,Obrigações Sociais e Trabalhistas,72393.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.01.01,Obrigações Sociais,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.01.02,Obrigações Trabalhistas,72393.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.02,Fornecedores,241227.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.02.01,Fornecedores Nacionais,241227.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.02.02,Fornecedores Estrangeiros,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.03,Obrigações Fiscais,112281.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.03.01,Obrigações Fiscais Federais,112281.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,36486.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.03.01.02,Obrigações Fiscais Federais,75795.0000000000,N,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.03.01.03,Parcelamento de Tributos,0.0000000000,N,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.03.02,Obrigações Fiscais Estaduais,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.03.03,Obrigações Fiscais Municipais,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.04,Empréstimos e Financiamentos,488226.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.04.01,Empréstimos e Financiamentos,478035.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.04.01.01,Em Moeda Nacional,478035.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.04.01.02,Em Moeda Estrangeira,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.04.02,Debêntures,10191.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.04.03,Financiamento por Arrendamento,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05,Outras Obrigações,834758.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.01,Passivos com Partes Relacionadas,2473.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.01.01,Débitos com Coligadas,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.01.03,Débitos com Controladores,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.01.04,Débitos com Outras Partes Relacionadas,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02,Outros,832285.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.01,Dividendos e JCP a Pagar,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.04,Contas a Pagar,154198.0000000000,N,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.05,Arrendamento Operacional - Locação de Academias,0.0000000000,N,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.06,Receitas Diferidas,228425.0000000000,N,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.07,Contas a Pagar a Acionistas,0.0000000000,N,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.05.02.08,Passivo por arrendamento,449662.0000000000,N,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.06,Provisões,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.06.01.01,Provisões Fiscais,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.06.01.03,Provisões para Benefícios a Empregados,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.06.01.04,Provisões Cíveis,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.06.02,Outras Provisões,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.06.02.01,Provisões para Garantias,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.06.02.02,Provisões para Reestruturação,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02,Passivo Não Circulante,6092550.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.01,Empréstimos e Financiamentos,2931668.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.01.01,Empréstimos e Financiamentos,1245800.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.01.01.01,Em Moeda Nacional,1245800.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.01.01.02,Em Moeda Estrangeira,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.01.02,Debêntures,1685868.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.01.03,Financiamento por Arrendamento,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.02,Outras Obrigações,3115983.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.02.01,Passivos com Partes Relacionadas,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.02.01.01,Débitos com Coligadas,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.02.01.03,Débitos com Controladores,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.02.01.04,Débitos com Outras Partes Relacionadas,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.02.02,Outros,3115983.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.02.02.01,Obrigações por Pagamentos Baseados em Ações,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.02.02.02,Adiantamento para Futuro Aumento de Capital,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.02.02.03,Contas a Pagar,199208.0000000000,N,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.02.02.04,Contas a Pagar a Acionistas,0.0000000000,N,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.02.02.05,Parcelamento Tributário,0.0000000000,N,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.02.02.06,Passivo por arrendamento,2879785.0000000000,N,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.02.02.07,Provisão para investimentos com patrimônio negativos,0.0000000000,N,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.02.02.08,Instrumentos financeiros derivativos,36990.0000000000,N,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.03,Tributos Diferidos,19349.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.03.01,Imposto de Renda e Contribuição Social Diferidos,19349.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.04,Provisões,24888.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.04.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,24888.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.04.01.01,Provisões Fiscais,12399.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.04.01.02,Provisões Previdenciárias e Trabalhistas,1720.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.04.01.03,Provisões para Benefícios a Empregados,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.04.01.04,Provisões Cíveis,10769.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.04.02,Outras Provisões,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.04.02.01,Provisões para Garantias,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.04.02.02,Provisões para Reestruturação,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.04.02.03,Provisões para Passivos Ambientais e de Desativação,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.05.01,Passivos sobre Ativos Não-Correntes a Venda,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.05.02,Passivos sobre Ativos de Operações Descontinuadas,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.06,Lucros e Receitas a Apropriar,662.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.06.01,Lucros a Apropriar,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.06.02,Receitas a Apropriar,662.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.02.06.03,Subvenções de Investimento a Apropriar,0.0000000000,S,07594978000178,2022-12-31,2
07.594.978/0001-78,2022-12-31,2,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Passivo,REAL,MIL,ÚLTIMO,2022-12-31,2.03,Patrimônio Líquido Consolidado,4208115.0000000000,S,07594978000178,2022-12-31,2
