CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,_CNPJ_DIGITOS,_DT_REFER,_VERSAO_NUM
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1,Ativo Total,16006473.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01,Ativo Circulante,3706513.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.01,Caixa e Equivalentes de Caixa,1434754.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.01.01,Caixa e Bancos,275997.0000000000,N,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.01.02,Aplicações Financeiras,1158757.0000000000,N,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.02,Aplicações Financeiras,1379829.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,1379829.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.02.01.01,Títulos para Negociação,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.02.01.02,Títulos Designados a Valor Justo,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.03,Contas a Receber,458787.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.03.01,Clientes,458787.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.03.02,Outras Contas a Receber,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.04,Estoques,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.05,Ativos Biológicos,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.06,Tributos a Recuperar,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.06.01,Tributos Correntes a Recuperar,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.07,Despesas Antecipadas,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.08,Outros Ativos Circulantes,433143.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.08.01,Ativos Não-Correntes a Venda,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.08.02,Ativos de Operações Descontinuadas,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.08.03,Outros,433143.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.08.03.01,Outras Contas a Receber,107549.0000000000,N,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.08.03.02,Impostos a recuperar,209906.0000000000,N,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.08.03.03,Despesas antecipadas,67851.0000000000,N,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.08.03.04,Créditos com Partes Relacionadas,43001.0000000000,N,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.01.08.03.05,Instrumentos financeiros derivativos,4836.0000000000,N,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02,Ativo Não Circulante,12299960.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01,Ativo Realizável a Longo Prazo,1284299.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,35431.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.01.01,Títulos Designados a Valor Justo,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,70333.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.04,Contas a Receber,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.04.01,Clientes,0.0000000000,N,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.04.02,Outras Contas a Receber,0.0000000000,N,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.05,Estoques,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.06,Ativos Biológicos,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.07,Tributos Diferidos,849803.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,0.0000000000,N,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.08,Despesas Antecipadas,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.09,Créditos com Partes Relacionadas,22581.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.09.01,Créditos com Coligadas,0.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.09.03,Créditos com Controladores,0.0000000000,N,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.09.04,Créditos com Outras Partes Relacionadas,0.0000000000,N,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.10,Outros Ativos Não Circulantes,306151.0000000000,S,07594978000178,2024-06-30,1
07.594.978/0001-78,2024-06-30,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-06-30,1.02.01.10.01,Ativos Não-Correntes a Venda,0.0000000000,S,07594978000178,2024-06-30,1
