CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,_CNPJ_DIGITOS,_DT_REFER,_VERSAO_NUM
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02.02.01.04,Participações em Controladas em Conjunto,55416.0000000000,S,07594978000178,2024-12-31,1
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02.02.01.05,Outros Investimentos,0.0000000000,S,07594978000178,2024-12-31,1
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02.02.02,Propriedades para Investimento,0.0000000000,S,07594978000178,2024-12-31,1
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02.03,Imobilizado,10471609.0000000000,S,07594978000178,2024-12-31,1
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02.03.01,Imobilizado em Operação,4855844.0000000000,S,07594978000178,2024-12-31,1
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02.03.02,Direito de Uso em Arrendamento,4934160.0000000000,S,07594978000178,2024-12-31,1
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02.03.03,Imobilizado em Andamento,681605.0000000000,S,07594978000178,2024-12-31,1
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02.04,Intangível,2395072.0000000000,S,07594978000178,2024-12-31,1
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02.04.01,Intangíveis,294143.0000000000,S,07594978000178,2024-12-31,1
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02.04.01.01,Contrato de Concessão,0.0000000000,S,07594978000178,2024-12-31,1
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02.04.01.02,"Software, Marcas e Patentes, Cessão de direito de uso e Carteira de clientes",294143.0000000000,N,07594978000178,2024-12-31,1
07.594.978/0001-78,2024-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2024-12-31,1.02.04.02,Goodwill,2100929.0000000000,S,07594978000178,2024-12-31,1
